 5.000E-02, 9.750E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 9.750E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 9.750E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 9.750E-01, 8.374E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 9.750E-01, 8.372E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 9.750E-01, 8.371E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 9.750E-01, 8.369E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 9.750E-01, 8.367E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 9.750E-01, 8.366E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 9.750E-01, 8.364E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 9.750E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 9.750E-01, 8.361E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 9.750E-01, 8.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 9.750E-01, 8.359E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 9.750E-01, 8.357E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 9.750E-01, 8.356E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 9.750E-01, 8.355E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 9.750E-01, 8.353E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 9.750E-01, 8.352E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 9.750E-01, 8.351E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 9.250E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 9.250E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 9.250E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 9.250E-01, 8.374E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 9.250E-01, 8.372E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 9.250E-01, 8.371E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 9.250E-01, 8.369E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 9.250E-01, 8.368E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 9.250E-01, 8.366E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 9.250E-01, 8.364E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 9.250E-01, 8.363E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 9.250E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 9.250E-01, 8.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 9.250E-01, 8.359E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 9.250E-01, 8.358E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 9.250E-01, 8.356E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 9.250E-01, 8.355E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 9.250E-01, 8.354E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 9.250E-01, 8.353E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 9.250E-01, 8.351E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 8.750E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 8.750E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 8.750E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 8.750E-01, 8.374E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 8.750E-01, 8.373E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 8.750E-01, 8.371E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 8.750E-01, 8.369E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 8.750E-01, 8.368E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 8.750E-01, 8.366E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 8.750E-01, 8.365E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 8.750E-01, 8.363E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 8.750E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 8.750E-01, 8.361E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 8.750E-01, 8.359E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 8.750E-01, 8.358E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 8.750E-01, 8.357E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 8.750E-01, 8.356E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 8.750E-01, 8.354E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 8.750E-01, 8.353E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 8.750E-01, 8.352E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 8.250E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 8.250E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 8.250E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 8.250E-01, 8.374E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 8.250E-01, 8.373E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 8.250E-01, 8.371E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 8.250E-01, 8.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 8.250E-01, 8.368E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 8.250E-01, 8.367E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 8.250E-01, 8.365E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 8.250E-01, 8.364E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 8.250E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 8.250E-01, 8.361E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 8.250E-01, 8.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 8.250E-01, 8.359E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 8.250E-01, 8.357E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 8.250E-01, 8.356E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 8.250E-01, 8.355E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 8.250E-01, 8.354E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 8.250E-01, 8.352E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 7.750E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 7.750E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 7.750E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 7.750E-01, 8.374E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 7.750E-01, 8.373E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 7.750E-01, 8.371E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 7.750E-01, 8.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 7.750E-01, 8.368E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 7.750E-01, 8.367E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 7.750E-01, 8.365E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 7.750E-01, 8.364E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 7.750E-01, 8.363E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 7.750E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 7.750E-01, 8.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 7.750E-01, 8.359E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 7.750E-01, 8.358E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 7.750E-01, 8.357E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 7.750E-01, 8.355E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 7.750E-01, 8.354E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 7.750E-01, 8.353E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 7.250E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 7.250E-01, 8.377E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 7.250E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 7.250E-01, 8.375E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 7.250E-01, 8.373E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 7.250E-01, 8.372E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 7.250E-01, 8.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 7.250E-01, 8.369E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 7.250E-01, 8.367E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 7.250E-01, 8.366E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 7.250E-01, 8.365E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 7.250E-01, 8.363E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 7.250E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+00, 7.250E-01, 8.361E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+00, 7.250E-01, 8.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+00, 7.250E-01, 8.358E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+00, 7.250E-01, 8.357E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+00, 7.250E-01, 8.356E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+00, 7.250E-01, 8.355E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+00, 7.250E-01, 8.353E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E-02, 6.750E-01, 8.379E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E-01, 6.750E-01, 8.378E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E-01, 6.750E-01, 8.376E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E-01, 6.750E-01, 8.375E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E-01, 6.750E-01, 8.373E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E-01, 6.750E-01, 8.372E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E-01, 6.750E-01, 8.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E-01, 6.750E-01, 8.369E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E-01, 6.750E-01, 8.368E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E-01, 6.750E-01, 8.366E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+00, 6.750E-01, 8.365E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.150E+00, 6.750E-01, 8.364E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+00, 6.750E-01, 8.362E+02, 0.000E+00, 0.000E+00, 0.000E+00
